23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:00,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:02,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:04,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:06,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:08,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:10,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:12,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:14,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:16,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:18,
23.2,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:52:20,
23.2,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:52:22,
23.2,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:52:24,
23.2,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:52:26,
23.2,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:52:28,
23.2,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:52:30,
23.2,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:52:32,
23.2,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:52:34,
23.2,23.6,0.00,38.0,39.0,0.00,2017-05-12 09:52:36,
23.2,23.6,0.00,38.0,39.0,0.00,2017-05-12 09:52:38,
23.2,23.6,0.00,38.0,39.0,0.00,2017-05-12 09:52:40,
23.2,23.6,0.00,38.0,39.0,0.00,2017-05-12 09:52:42,
23.2,23.6,0.00,38.0,39.0,0.00,2017-05-12 09:52:44,
23.2,23.6,0.00,38.0,39.0,0.00,2017-05-12 09:52:46,
23.2,23.6,0.00,38.0,39.0,0.00,2017-05-12 09:52:48,
23.2,23.6,0.00,38.0,39.0,0.00,2017-05-12 09:52:50,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:52,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:54,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:56,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:52:58,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:00,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:02,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:04,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:06,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:08,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:10,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:12,
23.2,23.6,0.00,38.0,38.0,0.00,2017-05-12 09:53:14,
