
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! BOTH TEMP AND HUMIDITY TOO HIGH: 2017-04-11 14:47:59,44.2,27.0
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:48:59,34.2
WARNING! HUMIDITY TOO HIGH: 2017-04-25 15:11:43,26.0
WARNING! HUMIDITY TOO HIGH: 2017-04-25 15:11:46,26.0
WARNING! HUMIDITY TOO HIGH: 2017-04-25 15:11:53,26.0
WARNING! HUMIDITY TOO HIGH: 2017-04-25 15:11:59,26.0
WARNING! HUMIDITY TOO HIGH: 2017-04-25 15:12:03,26.0
WARNING! HUMIDITY TOO HIGH: 2017-04-25 15:12:09,26.0
