25/04/2017 15:39:42,27.4,26.0
25/04/2017 15:39:46,27.3,26.0
25/04/2017 15:39:50,27.3,26.0
25/04/2017 15:39:53,27.3,26.0
25/04/2017 15:39:56,27.3,26.0
25/04/2017 15:40:00,27.3,26.0
25/04/2017 15:40:03,27.4,27.0
25/04/2017 15:40:06,27.4,26.0
25/04/2017 15:40:09,27.5,26.0
25/04/2017 15:40:13,27.5,26.0
25/04/2017 15:40:16,27.5,26.0
25/04/2017 15:40:19,27.5,26.0
25/04/2017 15:40:22,27.6,26.0
25/04/2017 15:40:26,27.5,26.0
25/04/2017 15:40:29,27.4,26.0
25/04/2017 15:40:32,27.4,26.0
25/04/2017 15:40:35,27.5,26.0
25/04/2017 15:40:39,27.5,26.0
25/04/2017 15:40:42,27.5,26.0
25/04/2017 15:40:45,27.5,26.0
25/04/2017 15:40:49,27.5,26.0
25/04/2017 15:40:52,27.5,26.0
25/04/2017 15:40:56,27.5,26.0
25/04/2017 15:40:59,27.5,26.0
25/04/2017 15:41:02,27.5,26.0
25/04/2017 15:41:06,27.5,26.0
25/04/2017 15:41:09,27.5,26.0
25/04/2017 15:41:12,27.5,26.0
25/04/2017 15:41:15,27.6,26.0
25/04/2017 15:41:19,27.6,26.0
25/04/2017 15:41:22,27.6,26.0
25/04/2017 15:41:26,27.6,26.0
25/04/2017 15:41:29,27.5,26.0
25/04/2017 15:41:33,27.5,26.0
25/04/2017 15:41:36,27.5,26.0
25/04/2017 15:41:39,27.5,26.0
25/04/2017 15:41:43,27.5,26.0
25/04/2017 15:41:46,27.5,26.0
25/04/2017 15:41:49,27.5,26.0
25/04/2017 15:41:52,27.4,26.0
25/04/2017 15:41:56,27.4,26.0
25/04/2017 15:41:59,27.3,26.0
25/04/2017 15:42:02,27.3,26.0
25/04/2017 15:42:05,27.3,26.0
25/04/2017 15:42:09,27.3,26.0
25/04/2017 15:42:12,27.3,26.0
25/04/2017 15:42:15,27.3,26.0
25/04/2017 15:42:19,27.3,26.0
25/04/2017 15:42:22,27.3,26.0
25/04/2017 15:42:25,27.3,26.0
25/04/2017 15:42:28,27.3,26.0
25/04/2017 15:42:32,27.3,26.0
25/04/2017 15:42:35,27.3,26.0
25/04/2017 15:42:38,27.3,26.0
25/04/2017 15:42:41,27.3,26.0
25/04/2017 15:42:45,27.3,26.0
25/04/2017 15:42:49,27.3,26.0
25/04/2017 15:42:52,27.3,26.0
25/04/2017 15:42:55,27.3,26.0
25/04/2017 15:42:58,27.3,26.0
25/04/2017 15:43:02,27.3,26.0
25/04/2017 15:43:05,27.3,26.0
25/04/2017 15:43:08,27.3,27.0
25/04/2017 15:43:11,27.3,27.0
25/04/2017 15:43:15,27.3,27.0
25/04/2017 15:43:18,27.3,27.0
25/04/2017 15:43:21,27.2,26.0
25/04/2017 15:43:24,27.2,26.0
25/04/2017 15:43:28,27.3,26.0
25/04/2017 15:43:31,27.3,26.0
25/04/2017 15:43:34,27.3,26.0
25/04/2017 15:43:38,27.3,26.0
25/04/2017 15:43:41,27.3,26.0
25/04/2017 15:43:44,27.3,26.0
25/04/2017 15:43:47,27.3,26.0
25/04/2017 15:43:51,27.3,26.0
25/04/2017 15:43:54,27.2,26.0
25/04/2017 15:43:57,27.2,26.0
25/04/2017 15:44:00,27.2,26.0
25/04/2017 15:44:04,27.1,26.0
25/04/2017 15:44:07,27.1,26.0
25/04/2017 15:44:10,27.1,26.0
25/04/2017 15:44:13,27.1,27.0
25/04/2017 15:44:17,27.1,27.0
25/04/2017 15:44:20,27.1,27.0
25/04/2017 15:44:23,27.2,26.0
25/04/2017 15:44:27,27.2,26.0
25/04/2017 15:44:30,27.2,26.0
25/04/2017 15:44:33,27.1,26.0
25/04/2017 15:44:37,27.2,26.0
25/04/2017 15:44:40,27.1,26.0
25/04/2017 15:54:23,27.9,26.0
25/04/2017 15:54:26,27.8,26.0
25/04/2017 15:54:30,27.8,26.0
25/04/2017 15:54:33,27.8,26.0
25/04/2017 15:54:36,27.8,26.0
25/04/2017 15:54:39,27.8,26.0
25/04/2017 15:54:43,27.9,26.0
25/04/2017 15:54:46,27.9,26.0
25/04/2017 15:54:49,27.9,26.0
25/04/2017 15:54:53,27.9,26.0
25/04/2017 15:54:56,28.0,26.0
25/04/2017 15:54:59,28.0,26.0
25/04/2017 15:55:02,28.0,26.0
25/04/2017 15:55:06,28.0,26.0
25/04/2017 15:55:09,28.0,26.0
25/04/2017 15:55:12,28.0,26.0
25/04/2017 15:55:15,28.0,26.0
25/04/2017 15:55:19,28.0,26.0
25/04/2017 15:55:22,28.0,26.0
25/04/2017 15:55:25,28.0,26.0
25/04/2017 15:55:28,28.0,26.0
25/04/2017 15:55:32,28.0,26.0
25/04/2017 15:55:35,28.0,26.0
25/04/2017 15:55:38,28.0,26.0
25/04/2017 15:55:41,28.0,26.0
25/04/2017 15:55:45,28.0,26.0
25/04/2017 15:55:48,28.0,26.0
25/04/2017 15:55:51,28.1,26.0
25/04/2017 15:55:54,28.0,26.0
